,T0,T1,T2,C_0
T0,-0.76,-0.38,0.29,-0.01
T1,-0.9,-1.78,0.0,-0.14
T2,0.0,0.67,-2.11,-0.0
C_0,-0.77,-0.08,-0.0,-1.47
