,T0,T1,T2,A_1
T0,-0.98,-0.95,-0.06,0.55
T1,-0.85,-2.12,-0.01,-0.16
T2,-0.01,-0.0,-2.11,-0.0
A_1,0.0,-0.01,-0.0,-2.25
