,T0,T1,T2,E_2
T0,-0.95,-0.76,-0.01,-0.0
T1,-0.99,-2.1,-0.0,-0.2
T2,-0.01,-0.0,-2.11,0.0
E_2,0.0,-0.21,0.0,-2.39
