,T0,T1,T2,E_0
T0,-0.94,-0.78,-0.01,-0.16
T1,-0.97,-2.1,-0.0,-0.3
T2,-0.0,-0.0,-2.11,0.0
E_0,-0.08,-0.33,-0.0,-2.5
