,T0,T1,T2,E_3
T0,-0.95,-0.75,-0.01,0.0
T1,-0.98,-2.09,-0.0,-0.33
T2,-0.01,-0.0,-2.11,0.0
E_3,0.27,-0.18,0.0,-1.91
