,T0,T1,T2,B_2
T0,-0.94,-0.77,-0.02,-0.07
T1,-0.96,-2.09,-0.0,-0.26
T2,-0.0,-0.0,-2.11,0.0
B_2,-0.0,-0.13,0.0,-1.67
