,T0,T1,T2,C_2
T0,-0.93,-0.77,-0.02,-0.09
T1,-0.96,-2.11,-0.03,-0.07
T2,-0.0,-0.0,-2.11,0.0
C_2,-0.0,-0.1,0.28,-1.59
