,T0,T1,T2,C_2
T0,-0.89,-0.47,0.0,-0.31
T1,-0.1,-1.96,0.0,0.95
T2,0.4,0.21,-2.29,-0.0
C_2,-0.24,0.0,-0.0,-1.64
