,T0,T1,T2,C_1
T0,-0.9,-0.36,0.0,-0.48
T1,-0.14,-1.85,0.01,0.57
T2,0.38,0.32,-2.28,-0.12
C_1,-0.48,0.0,-0.28,-1.96
