,T0,T1,T2,E_0
T0,-0.94,-0.26,0.0,-0.07
T1,-0.26,-1.76,0.0,-0.0
T2,0.34,0.38,-2.29,0.0
E_0,-0.06,-0.0,0.0,-2.7
