,T0,T1,T2,B_1
T0,-0.69,-0.07,0.55,-0.92
T1,-0.19,-1.81,0.38,0.0
T2,0.0,0.0,-2.14,0.0
B_1,-0.0,0.84,-0.31,-0.07
