,T0,T1,T2,E_3
T0,-0.99,-0.53,0.12,0.85
T1,-0.33,-1.9,-0.0,0.22
T2,-0.19,0.51,-2.2,0.64
E_3,-1.25,-0.7,-0.54,-1.64
