,T0,T1,T2,C_0
T0,-0.86,-0.66,-0.03,-0.01
T1,-0.16,-1.97,0.0,0.34
T2,0.16,0.52,-2.16,-0.25
C_0,-1.0,0.0,0.16,-1.57
