,T0,T1,T2,E_2
T0,-0.94,-0.2,-0.01,0.53
T1,-0.68,-1.87,0.63,-0.14
T2,-0.0,0.0,-2.15,0.61
E_2,-0.75,-0.29,-0.31,-2.03
