,T0,T1,T2,B_0
T0,-0.8,-0.88,0.0,-0.0
T1,-0.27,-2.02,0.0,0.47
T2,0.2,0.5,-2.1,-0.22
B_0,-0.01,0.0,-0.0,-1.7
