,T0,T1,T2,C_2
T0,-0.78,-0.95,-0.0,-0.15
T1,-0.15,-1.98,0.0,0.04
T2,0.21,0.48,-2.12,-0.06
C_2,-0.73,0.2,0.0,-1.62
