,T0,T1,T2,E_0
T0,-0.84,-0.69,0.13,0.23
T1,-0.34,-1.93,0.0,-0.04
T2,0.01,0.51,-2.11,0.46
E_0,-0.0,-0.24,0.0,-2.59
