,T0,T1,T2,B_2
T0,-0.83,-0.54,-0.0,0.0
T1,-0.78,-2.09,-0.0,1.05
T2,-0.0,0.51,-1.86,-0.65
B_2,0.14,-0.0,-0.0,-1.74
