,T0,T1,T2,E_2
T0,-0.84,-0.97,-0.08,0.4
T1,-0.17,-1.98,0.0,-0.57
T2,-0.0,0.4,-1.92,0.0
E_2,0.0,-0.01,0.03,-2.06
