,T0,T1,T2,C_0
T0,-0.8,-1.25,-0.0,-0.0
T1,-0.09,-2.04,0.0,0.0
T2,-0.0,0.35,-1.88,-0.22
C_0,-0.6,0.11,-0.01,-1.48
