,T0,T1,T2,C_2
T0,-0.78,-0.56,0.0,-0.27
T1,-0.32,-1.85,0.01,0.43
T2,0.0,0.39,-2.13,-0.1
C_2,-0.2,0.0,-0.52,-1.65
