,T0,T1,T2,E_0
T0,-0.8,-1.06,0.0,0.38
T1,-0.0,-1.84,0.0,-0.51
T2,0.01,0.37,-2.14,-0.0
E_0,-0.0,0.0,-0.0,-2.72
