,T0,T1,T2,E_2
T0,-0.86,-0.29,-0.06,0.49
T1,-0.6,-1.73,0.0,-0.01
T2,-0.0,0.45,-2.15,0.0
E_2,0.0,-0.54,0.33,-2.17
