,T0,T1,T2,C_3
T0,-0.78,-0.66,-0.0,-0.07
T1,-0.26,-1.88,0.0,0.22
T2,0.01,0.34,-2.14,-0.0
C_3,-0.88,0.0,-0.0,-0.25
