,T0,T1,T2,E_2
T0,-0.82,-0.83,0.15,0.33
T1,-0.17,-1.98,0.0,-0.07
T2,0.02,0.52,-2.15,0.49
E_2,-0.22,-0.29,-0.0,-2.09
