,T0,T1,T2,E_1
T0,-0.82,-0.9,0.18,0.4
T1,-0.12,-1.99,0.0,-0.11
T2,0.01,0.52,-2.14,0.54
E_1,-0.21,-0.27,-0.01,-2.44
