,T0,T1,T2,E_3
T0,-0.68,-1.06,-0.0,-0.0
T1,-0.92,-2.01,0.0,0.0
T2,-0.0,1.53,-2.16,0.51
E_3,-0.11,0.04,0.0,-2.0
