,T0,T1,T2,E_0
T0,-0.67,-1.0,-0.0,-0.17
T1,-0.96,-2.0,0.0,-0.0
T2,0.0,1.54,-2.18,0.82
E_0,-0.25,-0.0,0.0,-2.3
