,T0,T1,T2,C_3
T0,-0.71,-0.63,0.01,-0.0
T1,-0.0,-1.88,0.0,0.0
T2,0.57,0.41,-2.19,-0.0
C_3,-0.52,0.0,-0.05,-0.29
