,T0,T1,T2,E_2
T0,-0.81,-0.25,0.01,0.9
T1,-0.3,-1.8,0.0,-0.11
T2,0.27,0.49,-2.26,1.15
E_2,0.0,-0.08,-0.0,-2.11
