,T0,T1,T2,E_2
T0,-0.83,-0.19,-0.02,0.0
T1,-0.02,-1.99,0.0,-0.0
T2,-0.0,0.73,-2.22,0.23
E_2,0.18,-0.0,0.0,-2.28
