,T0,T1,T2,C_0
T0,-0.81,-0.21,0.0,-0.17
T1,-0.0,-1.99,0.0,0.0
T2,0.0,0.74,-2.2,-0.0
C_0,-0.59,0.46,-0.03,-1.66
