,T0,T1,T2,E_0
T0,-0.82,-0.18,-0.0,-0.4
T1,-0.01,-1.98,0.0,-0.14
T2,-0.0,0.75,-2.2,0.01
E_0,-0.23,-0.0,0.0,-2.66
