,T0,T1,T2,C_1
T0,-0.85,-0.82,-0.24,-0.05
T1,-0.34,-1.97,-0.15,0.13
T2,0.28,0.14,-2.14,-0.44
C_1,-0.68,-0.0,0.22,-1.74
