,T0,T1,T2,B_1
T0,-0.87,-0.96,-0.0,0.0
T1,-0.27,-1.98,0.0,-0.0
T2,0.11,0.01,-2.06,-0.13
B_1,-0.15,0.16,-0.15,-0.03
