,T0,T1,T2,E_1
T0,-0.93,-0.55,-0.04,0.65
T1,-0.61,-1.9,0.01,-0.16
T2,-0.04,0.0,-2.17,0.9
E_1,-0.71,-0.08,-0.5,-2.26
