,T0,T1,T2,E_0
T0,-0.9,-0.58,0.05,0.19
T1,-0.56,-1.92,0.0,-0.02
T2,-0.0,0.03,-2.09,0.0
E_0,-0.0,-0.2,-0.1,-2.51
