,T0,T1,T2,E_1
T0,-0.85,-0.84,0.35,0.74
T1,-0.41,-1.92,0.01,0.3
T2,-0.11,0.56,-2.15,0.5
E_1,-0.62,-0.92,-0.01,-2.31
