,T0,T1,T2,A_0
T0,-0.81,-0.9,0.0,0.53
T1,-0.31,-1.93,0.0,0.03
T2,0.35,0.59,-2.21,-0.63
A_0,-1.07,-0.66,0.0,-2.12
