,T0,T1,T2,C_1
T0,-0.75,-1.23,-0.0,-0.01
T1,-0.13,-2.01,-0.0,0.31
T2,0.35,0.53,-2.22,-0.16
C_1,-1.15,-0.22,0.21,-1.67
