,T0,T1,T2,E_0
T0,-0.79,-1.02,-0.0,0.0
T1,-0.28,-1.99,-0.0,-0.04
T2,-0.24,0.45,-2.04,0.39
E_0,0.21,-0.01,0.0,-2.72
