,T0,T1,T2,C_2
T0,-0.75,-1.09,-0.0,-0.39
T1,-0.23,-2.04,0.0,0.25
T2,-0.15,0.44,-2.03,-0.01
C_2,-0.59,0.0,-0.13,-1.64
