,T0,T1,T2,E_3
T0,-0.81,-1.66,-0.0,0.38
T1,-0.01,-2.04,-0.0,-0.23
T2,-0.17,0.47,-2.02,-0.17
E_3,-0.0,0.0,-0.01,-1.88
