,T0,T1,T2,C_1
T0,-0.82,-0.8,-0.01,-1.03
T1,-0.04,-2.01,0.25,0.0
T2,-0.0,0.0,-2.12,0.03
C_1,-0.06,0.15,0.0,-1.82
