,T0,T1,T2,E_3
T0,-0.96,-0.13,-0.0,0.16
T1,-0.75,-1.84,0.0,-0.01
T2,-0.13,0.37,-2.1,-0.24
E_3,0.01,-0.11,-0.45,-1.78
