,T0,T1,T2,C_0
T0,-0.87,-0.69,-0.05,-0.26
T1,-0.17,-2.0,0.28,0.14
T2,-0.0,0.0,-2.1,-0.16
C_0,-0.26,0.01,-0.06,-1.59
