,T0,T1,T2,B_1
T0,-0.84,-0.73,-0.0,-0.18
T1,-0.13,-2.0,0.34,0.0
T2,-0.0,0.0,-2.0,-0.28
B_1,-0.02,0.34,-0.01,-0.09
