,T0,T1,T2,E_0
T0,-0.96,-0.06,-0.01,0.01
T1,-0.82,-1.82,0.0,-0.37
T2,-0.17,0.39,-2.13,0.0
E_0,0.0,-0.01,0.0,-2.52
