,T0,T1,T2,C_0
T0,-0.78,-0.95,0.0,-0.02
T1,-0.25,-2.02,0.0,0.0
T2,0.09,0.0,-2.1,-0.0
C_0,-0.7,0.08,-0.0,-1.52
