,T0,T1,T2,C_2
T0,-0.76,-1.04,0.0,-0.14
T1,-0.18,-2.04,0.0,0.0
T2,0.14,0.0,-2.09,-0.16
C_2,-1.14,0.03,-0.0,-1.51
