,T0,T1,T2,C_1
T0,-0.75,-0.63,0.0,-0.48
T1,-0.42,-1.99,0.0,0.03
T2,0.11,0.01,-2.08,-0.16
C_1,-0.61,0.0,-0.14,-1.73
