,T0,T1,T2,B_2
T0,-0.87,-1.03,0.0,-0.0
T1,-0.33,-1.94,-0.0,0.24
T2,0.12,0.82,-2.07,-0.75
B_2,-0.39,-0.0,-0.0,-1.46
