,T0,T1,T2,C_3
T0,-0.79,-1.08,0.15,-0.28
T1,-0.26,-1.92,-0.0,0.0
T2,0.0,0.75,-2.1,-0.07
C_3,-0.57,0.0,-0.64,-0.24
