,T0,T1,T2,C_1
T0,-0.87,-1.13,0.11,-0.04
T1,-0.29,-1.95,0.0,0.34
T2,0.0,0.79,-2.07,-0.64
C_1,-0.45,0.0,-0.11,-1.8
