,T0,T1,T2,E_1
T0,-0.8,0.02,0.16,0.5
T1,-0.0,-1.95,0.38,-0.24
T2,0.2,-0.34,-2.03,1.08
E_1,-0.46,-0.0,-0.28,-2.39
