,T0,T1,T2,E_0
T0,-0.78,0.04,0.4,-0.25
T1,0.02,-1.92,0.0,-0.0
T2,0.0,0.11,-2.01,1.12
E_0,-0.01,-0.18,-0.0,-2.49
