,T0,T1,T2,E_3
T0,-0.86,-0.55,-0.01,0.24
T1,-0.21,-1.83,0.0,-0.0
T2,-0.06,0.34,-2.27,-0.09
E_3,0.03,-0.22,-0.0,-1.87
