,T0,T1,T2,C_0
T0,-0.81,-0.66,-0.06,-0.12
T1,-0.1,-1.85,0.0,-0.0
T2,-0.0,0.3,-2.31,0.11
C_0,-0.3,0.0,0.01,-1.57
