,T0,T1,T2,E_2
T0,-0.87,-0.57,-0.0,0.46
T1,-0.18,-1.82,0.09,-0.24
T2,-0.05,0.28,-2.26,-0.17
E_2,-0.0,-0.04,-0.6,-2.14
