,T0,T1,T2,C_2
T0,-0.88,-0.74,0.0,-0.69
T1,0.05,-1.81,-0.14,-0.07
T2,-0.18,0.81,-2.18,0.39
C_2,-1.24,0.21,0.0,-1.8
