,T0,T1,T2,E_0
T0,-0.99,-0.0,-0.49,0.3
T1,-0.72,-1.78,0.85,-0.09
T2,0.08,-0.0,-2.05,-0.0
E_0,-0.0,0.05,-0.0,-2.49
