,T0,T1,T2,C_0
T0,-0.78,-0.85,0.2,-0.0
T1,0.0,-2.03,0.0,0.0
T2,0.0,0.41,-2.07,-0.07
C_0,-0.79,0.34,-0.02,-1.68
