,T0,T1,T2,B_2
T0,-0.78,-0.82,0.2,-0.01
T1,-0.0,-2.03,0.0,0.0
T2,0.0,0.4,-2.08,-0.01
B_2,-0.02,0.59,-0.31,-1.6
