,T0,T1,T2,E_1
T0,-0.8,-0.66,0.15,0.31
T1,-0.11,-2.0,-0.0,-0.0
T2,-0.0,0.42,-2.1,0.27
E_1,0.0,-0.18,0.0,-2.49
